pincode,Division Name,Affiliate,Pin.Code,State,District,Previously Mapped Territory Code,Final Mapped Territory,channel_sales
400101,GENNEXT,AIL,400101,Maharashtra,Mumbai,PT001365,PT001365,62190.37567
400104,GENNEXT,AIL,400104,Maharashtra,Mumbai,PT001365,PT001365,32532.2725
400615,GENNEXT,AIL,400615,Maharashtra,Thane,PT001366,PT001366,33950.3685
400706,GENNEXT,AIL,400706,Maharashtra,Thane,PT002285,PT002285,143089.567
401107,GENNEXT,AIL,401107,Maharashtra,Thane,PT001365,PT001365,98730.6835
410209,GENNEXT,AIL,410209,Maharashtra,Mumbai,PT001365,PT001365,55935.265
410210,GENNEXT,AIL,410210,Maharashtra,Raigarh(Mh),IT012008,IT012008,88606.807
742135,GENNEXT,AIL,742135,West Bengal,Murshidabad,IT007225,IT007225,5053.3875
842001,GENNEXT,AIL,842001,Bihar,Muzaffarpur,IT007197,IT007197,11037.661
571601,GENNEXT,AIL,571601,Karnataka,Mysore,IT010725,IT010725,
741152,GENNEXT,AIL,741152,West Bengal,Nadia,IT007226,IT007226,1588.0875
782446,GENNEXT,AIL,782446,Assam,Nagaon,IT011054,IT011054,1949.87
440030,GENNEXT,AIL,440030,Maharashtra,Nagpur,PT001370,PT001370,19855.04683
508206,GENNEXT,AIL,508206,Telangana,Nalgonda,PT001406,PT001406,11135.949
637407,GENNEXT,AIL,637407,Tamil Nadu,Namakkal,IT010759,IT010759,
805125,GENNEXT,AIL,805125,Bihar,Nawada,IT007207,IT007207,
524412,GENNEXT,AIL,524412,Andhra Pradesh,Nellore,IT007239,IT007239,
201301,GENNEXT,AIL,201301,Uttar Pradesh,Noida,IT007165,IT007165,974301.1752
201305,GENNEXT,AIL,201305,Uttar Pradesh,Noida,IT007165,IT007165,84864.7165
201310,GENNEXT,AIL,201310,Uttar Pradesh,Noida,IT007165,IT007165,118473.452
203207,GENNEXT,AIL,203207,Uttar Pradesh,Noida,IT007165,IT007165,62465.032
678683,GENNEXT,AIL,678683,Kerala,Palakkad,PT002310,PT002310,75.72
822120,GENNEXT,AIL,822120,Jharkhand,Palamau,IT007202,IT007202,
488050,GENNEXT,AIL,488050,Madhya Pradesh,Panna,IT007273,IT007273,296.56
147001,GENNEXT,AIL,147001,Punjab,Patiala,PT002190,PT002190,12844.8525
800014,GENNEXT,AIL,800014,Bihar,Patna,PT002293,PT002293,1495.9
800023,GENNEXT,AIL,800023,Bihar,Patna,PT002293,PT002293,1030.755
801503,GENNEXT,AIL,801503,Bihar,Patna,PT002293,PT002293,9177.2795
801506,GENNEXT,AIL,801506,Bihar,Patna,PT002293,PT002293,
804453,GENNEXT,AIL,804453,Bihar,Patna,PT002293,PT002293,115.71
605008,GENNEXT,AIL,605008,Pondicherry,Pondicherry,IT007232,IT007232,38213.539
411021,GENNEXT,AIL,411021,Maharashtra,Pune,PT001367,PT001367,20662.452
411027,GENNEXT,AIL,411027,Maharashtra,Pune,PT001367,PT001367,47026.86117
411033,GENNEXT,AIL,411033,Maharashtra,Pune,PT001367,PT001367,34869.90983
412105,GENNEXT,AIL,412105,Maharashtra,Pune,PT001367,PT001367,10158.8165
412207,GENNEXT,AIL,412207,Maharashtra,Pune,PT001367,PT001367,40883.3465
854203,GENNEXT,AIL,854203,Bihar,Purnia,IT007201,IT007201,
854301,GENNEXT,AIL,854301,Bihar,Purnia,IT007201,IT007201,462.84
140401,GENNEXT,AIL,140401,Punjab,Patiala,PT002190,PT002190,12974.4625
313301,GENNEXT,AIL,313301,Rajasthan,Rajsamand,PT002230,PT002230,173.565
834002,GENNEXT,AIL,834002,Jharkhand,Ranchi,IT007202,IT007202,17912.4725
500083,GENNEXT,AIL,500083,Telangana,Hyderabad,PT001406,PT001406,26129.57767
415726,GENNEXT,AIL,415726,Maharashtra,Ratnagiri,IT007102,IT007102,
769012,GENNEXT,AIL,769012,Odisha,Sundergarh,IT007263,IT007263,3603.07
247667,GENNEXT,AIL,247667,Uttarakhand,Haridwar,IT016657,IT016657,41333.0245
470113,GENNEXT,AIL,470113,Madhya Pradesh,Sagar,IT007271,IT007271,
416416,GENNEXT,AIL,416416,Maharashtra,Sangli,PT001369,PT001369,14891.39667
272192,GENNEXT,AIL,272192,Uttar Pradesh,Siddharthnagar,IT007168,IT007168,89.25
486661,GENNEXT,AIL,486661,Madhya Pradesh,Sidhi,IT018763,IT018763,2032.11
332304,GENNEXT,AIL,332304,Rajasthan,Sikar,PT002111,PT002111,
734003,GENNEXT,AIL,734003,West Bengal,Darjiling,PT001401,PT001401,12188.91
734004,GENNEXT,AIL,734004,West Bengal,Jalpaiguri,PT001401,PT001401,2811.9965
396230,GENNEXT,AIL,396230,Gujarat,Valsad,PT001374,PT001374,8992.21
416520,GENNEXT,AIL,416520,Maharashtra,Sindhudurg,IT007102,IT007102,2047.844167
831017,GENNEXT,AIL,831017,Jharkhand,East Singhbhum,IT007206,IT007206,809.97
843302,GENNEXT,AIL,843302,Bihar,Sitamarhi,IT007211,IT007211,
841226,GENNEXT,AIL,841226,Bihar,Siwan,IT007210,IT007210,1518.8
131001,GENNEXT,AIL,131001,Haryana,Sonipat,IT007103,IT007103,44017.875
131023,GENNEXT,AIL,131023,Haryana,Sonipat,IT007103,IT007103,2660.6
497001,GENNEXT,AIL,497001,Chattisgarh,Surguja,IT014824,IT014824,7219.32
472221,GENNEXT,AIL,472221,Madhya Pradesh,Tikamgarh,IT007271,IT007271,
600095,GENNEXT,AIL,600095,Tamil Nadu,Tiruvallur,PT001395,PT001395,113561.4433
606601,GENNEXT,AIL,606601,Tamil Nadu,Tiruvannamalai,IT007396,IT007396,27914.71033
610004,GENNEXT,AIL,610004,Tamil Nadu,Tiruvarur,IT007216,IT007216,
304024,GENNEXT,AIL,304024,Rajasthan,Tonk,PT001381,PT001381,
500078,GENNEXT,AIL,500078,Telangana,Hyderabad,PT001406,PT001406,6432.0055
695027,GENNEXT,AIL,695027,Kerala,Thiruvananthapuram,PT001384,PT001384,
628952,GENNEXT,AIL,628952,Tamil Nadu,Tuticorin,IT010719,IT010719,201.2095
313001,GENNEXT,AIL,313001,Rajasthan,Udaipur,PT002230,PT002230,48487.355
844504,GENNEXT,AIL,844504,Bihar,Vaishali,PT002293,PT002293,
844505,GENNEXT,AIL,844505,Bihar,Vaishali,PT002293,PT002293,
221107,GENNEXT,AIL,221107,Uttar Pradesh,Varanasi,PT004991,PT004991,552.36
521001,GENNEXT,AIL,521001,Andhra Pradesh,Krishna,PT002291,PT002291,21990.244
521130,GENNEXT,AIL,521130,Andhra Pradesh,Krishna,PT002291,PT002291,
521215,GENNEXT,AIL,521215,Andhra Pradesh,Krishna,PT002291,PT002291,6255.59
530008,GENNEXT,AIL,530008,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,11777.19117
530012,GENNEXT,AIL,530012,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,4738.9095
530044,GENNEXT,AIL,530044,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,11077.056
531084,GENNEXT,AIL,531084,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,
135002,GENNEXT,AIL,135002,Haryana,Yamuna Nagar,PT001390,PT001390,462.84
799001,GENNEXT,AIL,799001,Tripura,West Tripura,IT007257,IT007257,4885.8909
122003,GENNEXT,AIL,122003,Haryana,Gurgaon,PT004885,PT004885,114120.7915
122017,GENNEXT,AIL,122017,Haryana,Gurgaon,PT004885,PT004885,137764.2445
835302,GENNEXT,AIL,835302,Jharkhand,Lohardaga,IT007202,IT007202,
400052,GENNEXT,AIL,400052,Maharashtra,Mumbai,PT001365,PT001365,9221.86
508223,GENNEXT,AIL,508223,Telangana,Nalgonda,PT001406,PT001406,627.71
382418,GENNEXT,AIL,382418,Gujarat,Ahmedabad,PT001375,PT001375,11909.331
202001,GENNEXT,AIL,202001,Uttar Pradesh,Aligarh,IT007164,IT007164,11504.3
211002,GENNEXT,AIL,211002,Uttar Pradesh,Allahabad,PT002305,PT002305,13613.4595
301407,GENNEXT,AIL,301407,Rajasthan,Alwar,IT007134,IT007134,
713301,GENNEXT,AIL,713301,West Bengal,Bardhaman,IT007228,IT007228,14520.888
713304,GENNEXT,AIL,713304,West Bengal,Bardhaman,IT007228,IT007228,25382.9825
276001,GENNEXT,AIL,276001,Uttar Pradesh,Azamgarh,IT007160,IT007160,1619.83
560003,GENNEXT,AIL,560003,Karnataka,Bangalore,PT001410,PT001410,30858.58933
560005,GENNEXT,AIL,560005,Karnataka,Bangalore,PT001410,PT001410,38981.5375
560033,GENNEXT,AIL,560033,Karnataka,Bangalore,PT001410,PT001410,35859.318
560038,GENNEXT,AIL,560038,Karnataka,Bangalore,PT001410,PT001410,32344.5955
560073,GENNEXT,AIL,560073,Karnataka,Bangalore,PT001410,PT001410,53510.5355
560076,GENNEXT,AIL,560076,Karnataka,Bangalore,PT001410,PT001410,437989.2078
560085,GENNEXT,AIL,560085,Karnataka,Bangalore,PT001410,PT001410,52132.17667
560097,GENNEXT,AIL,560097,Karnataka,Bangalore,PT001410,PT001410,66194.51
722155,GENNEXT,AIL,722155,West Bengal,Bankura,PT001400,PT001400,323.44
460661,GENNEXT,AIL,460661,Madhya Pradesh,Betul,IT007272,IT007272,
462003,GENNEXT,AIL,462003,Madhya Pradesh,Bhopal,PT001378,PT001378,16291.0425
246761,GENNEXT,AIL,246761,Uttar Pradesh,Bijnor,IT007152,IT007152,1258.82
783380,GENNEXT,AIL,783380,Assam,Bongaigaon,IT007258,IT007258,1686.61
783384,GENNEXT,AIL,783384,Assam,Bongaigaon,IT007258,IT007258,3984.7375
845401,GENNEXT,AIL,845401,Bihar,East Champaran,IT007210,IT007210,115.71
232105,GENNEXT,AIL,232105,Uttar Pradesh,Chandauli,PT004991,PT004991,
600006,GENNEXT,AIL,600006,Tamil Nadu,Chennai,PT001395,PT001395,294973.9168
600010,GENNEXT,AIL,600010,Tamil Nadu,Chennai,PT001395,PT001395,70420.65117
600013,GENNEXT,AIL,600013,Tamil Nadu,Chennai,PT001395,PT001395,28464.2445
600026,GENNEXT,AIL,600026,Tamil Nadu,Chennai,PT001395,PT001395,37332.5205
600037,GENNEXT,AIL,600037,Tamil Nadu,Tiruvallur,PT001395,PT001395,159247.0257
600044,GENNEXT,AIL,600044,Tamil Nadu,Kanchipuram,PT001395,PT001395,145040.0589
600064,GENNEXT,AIL,600064,Tamil Nadu,Kanchipuram,PT001395,PT001395,41411.346
600073,GENNEXT,AIL,600073,Tamil Nadu,Kanchipuram,PT001395,PT001395,111498.9195
600092,GENNEXT,AIL,600092,Tamil Nadu,Chennai,PT001395,PT001395,56750.25833
600116,GENNEXT,AIL,600116,Tamil Nadu,Kanchipuram,PT001395,PT001395,56373.20567
600122,GENNEXT,AIL,600122,Tamil Nadu,Kanchipuram,PT001395,PT001395,49838.31767
480334,GENNEXT,AIL,480334,Madhya Pradesh,Chhindwara,IT007272,IT007272,
607002,GENNEXT,AIL,607002,Tamil Nadu,Cuddalore,IT007214,IT007214,34860.646
516003,GENNEXT,AIL,516003,Andhra Pradesh,Cuddapah,IT010503,IT010503,2927.19
110016,GENNEXT,AIL,110016,Delhi,Delhi,PT005810,PT005810,79532.541
110049,GENNEXT,AIL,110049,Delhi,Delhi,PT005810,PT005810,61684.956
110062,GENNEXT,AIL,110062,Delhi,Delhi,PT005810,PT005810,89299.37
733202,GENNEXT,AIL,733202,West Bengal,North Dinajpur,IT007229,IT007229,2193.62
713203,GENNEXT,AIL,713203,West Bengal,Bardhaman,PT001400,PT001400,561.99
713212,GENNEXT,AIL,713212,West Bengal,Bardhaman,PT001400,PT001400,19767.2
682013,GENNEXT,AIL,682013,Kerala,Ernakulam,PT001385,PT001385,3041.133667
682037,GENNEXT,AIL,682037,Kerala,Ernakulam,PT001385,PT001385,231.42
638009,GENNEXT,AIL,638009,Tamil Nadu,Erode,IT007393,IT007393,1557.348833
121002,GENNEXT,AIL,121002,Haryana,Faridabad,IT007176,IT007176,63749.5545
121007,GENNEXT,AIL,121007,Haryana,Faridabad,IT007176,IT007176,7660.4275
121009,GENNEXT,AIL,121009,Haryana,Faridabad,IT007176,IT007176,9496.09
201011,GENNEXT,AIL,201011,Uttar Pradesh,Ghaziabad,PT004361,PT004361,52326.101
403707,GENNEXT,AIL,403707,Goa,South Goa,PT002289,PT002289,52464.3185
533286,GENNEXT,AIL,533286,Andhra Pradesh,East Godavari,IT010730,IT010730,2323.25
533305,GENNEXT,AIL,533305,Andhra Pradesh,East Godavari,IT007258,IT007258,
534243,GENNEXT,AIL,534243,Andhra Pradesh,West Godavari,PT002286,PT002286,
273006,GENNEXT,AIL,273006,Uttar Pradesh,Gorakhpur,PT001388,PT001388,
781012,GENNEXT,AIL,781012,Assam,Kamrup,PT001398,PT001398,18739.379
781038,GENNEXT,AIL,781038,Assam,Kamrup,PT001398,PT001398,5196.62
500015,GENNEXT,AIL,500015,Telangana,Hyderabad,PT001406,PT001406,52225.60363
500033,GENNEXT,AIL,500033,Telangana,Hyderabad,PT001406,PT001406,198518.0106
500034,GENNEXT,AIL,500034,Telangana,Hyderabad,PT001406,PT001406,76623.927
500047,GENNEXT,AIL,500047,Telangana,Hyderabad,PT001406,PT001406,61153.5585
500049,GENNEXT,AIL,500049,Telangana,K.V.Rangareddy,PT001406,PT001406,195557.2022
500089,GENNEXT,AIL,500089,Telangana,Hyderabad,PT001406,PT001406,58026.26333
500090,GENNEXT,AIL,500090,Telangana,K.V.Rangareddy,PT001406,PT001406,189339.3878
500092,GENNEXT,AIL,500092,Telangana,Hyderabad,PT001406,PT001406,28850.014
500100,GENNEXT,AIL,500100,Telangana,K.V.Rangareddy,PT001406,PT001406,9001.446833
500101,GENNEXT,AIL,500101,Telangana,Hyderabad,PT001406,PT001406,1009.51
302004,GENNEXT,AIL,302004,Rajasthan,Jaipur,PT001381,PT001381,52578.38
755004,GENNEXT,AIL,755004,Odisha,Jajapur,IT007424,IT007424,
144003,GENNEXT,AIL,144003,Punjab,Jalandhar,PT002290,PT002290,22295.79
425002,GENNEXT,AIL,425002,Maharashtra,Jalgaon,IT007119,IT007119,163.81
425201,GENNEXT,AIL,425201,Maharashtra,Jalgaon,IT007119,IT007119,3390.488833
496225,GENNEXT,AIL,496225,Chattisgarh,Jashpur,IT014824,IT014824,
600130,GENNEXT,AIL,600130,Tamil Nadu,Kanchipuram,PT001395,PT001395,19840.445
575019,GENNEXT,AIL,575019,Karnataka,Dakshina Kannada,IT007246,IT007246,
208014,GENNEXT,AIL,208014,Uttar Pradesh,Kanpur Nagar,PT001389,PT001389,1814.575
854106,GENNEXT,AIL,854106,Bihar,Katihar,IT007195,IT007195,231.42
797001,GENNEXT,AIL,797001,Nagaland,Kohima,IT011054,IT011054,347.13
700014,GENNEXT,AIL,700014,West Bengal,Kolkata,PT001399,PT001399,15049.9545
700019,GENNEXT,AIL,700019,West Bengal,Kolkata,PT001399,PT001399,36355.206
700024,GENNEXT,AIL,700024,West Bengal,Kolkata,PT001399,PT001399,8811.326
700042,GENNEXT,AIL,700042,West Bengal,Kolkata,PT001399,PT001399,10536.119
700052,GENNEXT,AIL,700052,West Bengal,Kolkata,PT001399,PT001399,48196.5395
700054,GENNEXT,AIL,700054,West Bengal,Kolkata,PT001399,PT001399,166567.108
700055,GENNEXT,AIL,700055,West Bengal,North 24 Parganas,PT001399,PT001399,27428.4365
700075,GENNEXT,AIL,700075,West Bengal,Kolkata,PT001399,PT001399,31628.749
700082,GENNEXT,AIL,700082,West Bengal,Kolkata,PT001399,PT001399,10585.1415
700157,GENNEXT,AIL,700157,West Bengal,North 24 Parganas,PT001399,PT001399,61790.892
711201,GENNEXT,AIL,711201,West Bengal,Howrah,IT010771,IT010771,2812.2435
712246,GENNEXT,AIL,712246,West Bengal,Hooghly,IT007227,IT007227,2688.205
691003,GENNEXT,AIL,691003,Kerala,Kollam,IT007137,IT007137,115.71
673009,GENNEXT,AIL,673009,Kerala,Kozhikode,IT010763,IT010763,
673011,GENNEXT,AIL,673011,Kerala,Kozhikode,IT010763,IT010763,231.42
226016,GENNEXT,AIL,226016,Uttar Pradesh,Lucknow,PT001387,PT001387,73979.7465
226025,GENNEXT,AIL,226025,Uttar Pradesh,Lucknow,PT001387,PT001387,24250.31
273303,GENNEXT,AIL,273303,Uttar Pradesh,Maharajganj,IT007166,IT007166,708.83
250002,GENNEXT,AIL,250002,Uttar Pradesh,Meerut,PT001386,PT001386,28118.0525
721303,GENNEXT,AIL,721303,West Bengal,West Midnapore,IT007420,IT007420,
400001,GENNEXT,AIL,400001,Maharashtra,Mumbai,PT001365,PT001365,3961.74
400009,GENNEXT,AIL,400009,Maharashtra,Mumbai,PT001365,PT001365,16429.04
400020,GENNEXT,AIL,400020,Maharashtra,Mumbai,PT001365,PT001365,3775.64
400022,GENNEXT,AIL,400022,Maharashtra,Mumbai,PT001365,PT001365,47180.6925
400026,GENNEXT,AIL,400026,Maharashtra,Mumbai,PT001365,PT001365,129045.0805
400028,GENNEXT,AIL,400028,Maharashtra,Mumbai,PT001365,PT001365,22482.125
400049,GENNEXT,AIL,400049,Maharashtra,Mumbai,PT001365,PT001365,36393.2725
400051,GENNEXT,AIL,400051,Maharashtra,Mumbai,PT001365,PT001365,18549.1685
400053,GENNEXT,AIL,400053,Maharashtra,Mumbai,PT001365,PT001365,107496.19
400055,GENNEXT,AIL,400055,Maharashtra,Mumbai,PT001365,PT001365,15252.9125
400057,GENNEXT,AIL,400057,Maharashtra,Mumbai,PT001365,PT001365,16513.0525
400063,GENNEXT,AIL,400063,Maharashtra,Mumbai,PT001365,PT001365,22872.103
400066,GENNEXT,AIL,400066,Maharashtra,Mumbai,PT001365,PT001365,6611.465
400069,GENNEXT,AIL,400069,Maharashtra,Mumbai,PT001365,PT001365,31222.2595
400099,GENNEXT,AIL,400099,Maharashtra,Mumbai,PT001365,PT001365,47285.4185
400102,GENNEXT,AIL,400102,Maharashtra,Mumbai,PT001365,PT001365,7269.875
400103,GENNEXT,AIL,400103,Maharashtra,Mumbai,PT001365,PT001365,13766.5765
400610,GENNEXT,AIL,400610,Maharashtra,Thane,PT001366,PT001366,22729.9925
400703,GENNEXT,AIL,400703,Maharashtra,Thane,PT002285,PT002285,45930.7175
400709,GENNEXT,AIL,400709,Maharashtra,Thane,PT001365,PT001365,36492.39167
421201,GENNEXT,AIL,421201,Maharashtra,Thane,PT001366,PT001366,18640.84917
421605,GENNEXT,AIL,421605,Maharashtra,Thane,PT001366,PT001366,3692.2025
742306,GENNEXT,AIL,742306,West Bengal,Murshidabad,IT007225,IT007225,952.5733333
570002,GENNEXT,AIL,570002,Karnataka,Mysore,IT010725,IT010725,4037.596
440002,GENNEXT,AIL,440002,Maharashtra,Nagpur,PT001370,PT001370,26833.5695
440012,GENNEXT,AIL,440012,Maharashtra,Nagpur,PT001370,PT001370,25680.11
440015,GENNEXT,AIL,440015,Maharashtra,Nagpur,PT001370,PT001370,29460.792
441108,GENNEXT,AIL,441108,Maharashtra,Nagpur,PT001370,PT001370,15957.26
425413,GENNEXT,AIL,425413,Maharashtra,Nandurbar,IT007122,IT007122,
678013,GENNEXT,AIL,678013,Kerala,Palakkad,IT007104,IT007104,212.76
689643,GENNEXT,AIL,689643,Kerala,Pathanamthitta,IT007137,IT007137,462.84
691523,GENNEXT,AIL,691523,Kerala,Pathanamthitta,IT007137,IT007137,
801105,GENNEXT,AIL,801105,Bihar,Patna,PT002293,PT002293,2417.9075
523157,GENNEXT,AIL,523157,Andhra Pradesh,Prakasam,PT002314,PT002314,838.68
523184,GENNEXT,AIL,523184,Andhra Pradesh,Prakasam,IT007239,IT007239,
411004,GENNEXT,AIL,411004,Maharashtra,Pune,PT001367,PT001367,16283.529
411008,GENNEXT,AIL,411008,Maharashtra,Pune,PT001367,PT001367,3934.34
411028,GENNEXT,AIL,411028,Maharashtra,Pune,PT001367,PT001367,90995.42617
411038,GENNEXT,AIL,411038,Maharashtra,Pune,PT001367,PT001367,12141.50167
411045,GENNEXT,AIL,411045,Maharashtra,Pune,PT001367,PT001367,30087.4895
411060,GENNEXT,AIL,411060,Maharashtra,Pune,PT001367,PT001367,11258.78667
411062,GENNEXT,AIL,411062,Maharashtra,Pune,PT001367,PT001367,2748.624833
412101,GENNEXT,AIL,412101,Maharashtra,Pune,PT001367,PT001367,7144.763833
402117,GENNEXT,AIL,402117,Maharashtra,Raigarh(Mh),IT012008,IT012008,231.42
402304,GENNEXT,AIL,402304,Maharashtra,Raigarh(Mh),IT012008,IT012008,115.71
402309,GENNEXT,AIL,402309,Maharashtra,Raigarh(Mh),IT012008,IT012008,
533103,GENNEXT,AIL,533103,Andhra Pradesh,East Godavari,IT010730,IT010730,59498.23
360007,GENNEXT,AIL,360007,Gujarat,Rajkot,PT001376,PT001376,2437.659
244901,GENNEXT,AIL,244901,Uttar Pradesh,Rampur,PT002303,PT002303,18968.91
835102,GENNEXT,AIL,835102,Jharkhand,Ranchi,IT007202,IT007202,
124113,GENNEXT,AIL,124113,Haryana,Rohtak,IT010494,IT010494,
816109,GENNEXT,AIL,816109,Jharkhand,Sahibganj,PT004680,PT004680,910.89
841207,GENNEXT,AIL,841207,Bihar,Saran,PT002293,PT002293,
841215,GENNEXT,AIL,841215,Bihar,Saran,PT002293,PT002293,
415312,GENNEXT,AIL,415312,Maharashtra,Satara,IT007117,IT007117,
843329,GENNEXT,AIL,843329,Bihar,Sheohar,IT007211,IT007211,115.71
793002,GENNEXT,AIL,793002,Meghalaya,East Khasi Hills,PT001398,PT001398,586.005
833201,GENNEXT,AIL,833201,Jharkhand,West Singhbhum,IT007206,IT007206,115.71
173212,GENNEXT,AIL,173212,Himachal Pradesh,Solan,IT007180,IT007180,8244.68
228001,GENNEXT,AIL,228001,Uttar Pradesh,Sultanpur,IT007190,IT007190,1005.39
613005,GENNEXT,AIL,613005,Tamil Nadu,Thanjavur,IT007216,IT007216,6848.057333
680310,GENNEXT,AIL,680310,Kerala,Thrissur,PT002310,PT002310,
600062,GENNEXT,AIL,600062,Tamil Nadu,Tiruvallur,PT001395,PT001395,37735.7465
695023,GENNEXT,AIL,695023,Kerala,Thiruvananthapuram,PT001384,PT001384,1528.54
695102,GENNEXT,AIL,695102,Kerala,Thiruvananthapuram,PT001384,PT001384,
313002,GENNEXT,AIL,313002,Rajasthan,Udaipur,PT002230,PT002230,12923.459
221001,GENNEXT,AIL,221001,Uttar Pradesh,Varanasi,PT004991,PT004991,3984.0575
520007,GENNEXT,AIL,520007,Andhra Pradesh,Krishna,PT002291,PT002291,42188.2495
520012,GENNEXT,AIL,520012,Andhra Pradesh,Krishna,PT002291,PT002291,19017.261
521151,GENNEXT,AIL,521151,Andhra Pradesh,Krishna,PT002291,PT002291,4824.484
530018,GENNEXT,AIL,530018,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,35187.671
530045,GENNEXT,AIL,530045,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,52979.95
530048,GENNEXT,AIL,530048,Andhra Pradesh,Visakhapatnam,PT001408,PT001408,58134.006
135001,GENNEXT,AIL,135001,Haryana,Yamuna Nagar,PT001390,PT001390,28569.51
301001,GENNEXT,AIL,301001,Rajasthan,Alwar,IT007134,IT007134,1738.64
321633,GENNEXT,AIL,321633,Rajasthan,Alwar,IT007134,IT007134,
365660,GENNEXT,AIL,365660,Gujarat,Amreli,PT001377,PT001377,
560008,GENNEXT,AIL,560008,Karnataka,Bangalore,PT001410,PT001410,48702.64683
560010,GENNEXT,AIL,560010,Karnataka,Bangalore,PT001410,PT001410,57222.76267
560022,GENNEXT,AIL,560022,Karnataka,Bangalore,PT001410,PT001410,17741.804
560093,GENNEXT,AIL,560093,Karnataka,Bangalore,PT001410,PT001410,44507.2895
325220,GENNEXT,AIL,325220,Rajasthan,Baran,IT007131,IT007131,
768028,GENNEXT,AIL,768028,Odisha,Bargarh,IT007263,IT007263,4499.052
494331,GENNEXT,AIL,494331,Chattisgarh,Bastar,PT001379,PT001379,
591309,GENNEXT,AIL,591309,Karnataka,Belgaum,IT007096,IT007096,1789.527
813206,GENNEXT,AIL,813206,Bihar,Bhagalpur,IT007196,IT007196,
802166,GENNEXT,AIL,802166,Bihar,Bhojpur,PT002293,PT002293,
246722,GENNEXT,AIL,246722,Uttar Pradesh,Bijnor,IT007152,IT007152,
334003,GENNEXT,AIL,334003,Rajasthan,Bikaner,IT007130,IT007130,1408.97
600034,GENNEXT,AIL,600034,Tamil Nadu,Chennai,PT001395,PT001395,55994.60233
517541,GENNEXT,AIL,517541,Andhra Pradesh,Chittoor,IT010721,IT010721,808.25
517551,GENNEXT,AIL,517551,Andhra Pradesh,Chittoor,IT010721,IT010721,425.71
754105,GENNEXT,AIL,754105,Odisha,Cuttack,PT002297,PT002297,
110007,GENNEXT,AIL,110007,Delhi,Delhi,PT001383,PT001383,78124.6465
110025,GENNEXT,AIL,110025,Delhi,Delhi,PT005810,PT005810,413323.7075
110053,GENNEXT,AIL,110053,Delhi,Delhi,PT001383,PT001383,242981.0925
110055,GENNEXT,AIL,110055,Delhi,Delhi,PT001383,PT001383,55053.7
110072,GENNEXT,AIL,110072,Delhi,Delhi,PT005810,PT005810,860.3
110088,GENNEXT,AIL,110088,Delhi,Delhi,PT001383,PT001383,40556.954
110093,GENNEXT,AIL,110093,Delhi,Delhi,PT005810,PT005810,77548.815
759021,GENNEXT,AIL,759021,Odisha,Dhenkanal,IT007263,IT007263,
733141,GENNEXT,AIL,733141,West Bengal,South Dinajpur,IT007229,IT007229,734.045
121001,GENNEXT,AIL,121001,Haryana,Faridabad,IT007176,IT007176,61146.3645
201002,GENNEXT,AIL,201002,Uttar Pradesh,Ghaziabad,PT004361,PT004361,55213.1035
534166,GENNEXT,AIL,534166,Andhra Pradesh,West Godavari,PT002286,PT002286,
473105,GENNEXT,AIL,473105,Madhya Pradesh,Guna,IT007270,IT007270,
522426,GENNEXT,AIL,522426,Andhra Pradesh,Guntur,PT002314,PT002314,12457.31
122006,GENNEXT,AIL,122006,Haryana,Gurgaon,PT004885,PT004885,49914.96783
781019,GENNEXT,AIL,781019,Assam,Kamrup,PT001398,PT001398,4517.165
781029,GENNEXT,AIL,781029,Assam,Kamrup,PT001398,PT001398,2103.35
781034,GENNEXT,AIL,781034,Assam,Kamrup,PT001398,PT001398,1834.69
210506,GENNEXT,AIL,210506,Uttar Pradesh,Hamirpur,IT010366,IT010366,
581110,GENNEXT,AIL,581110,Karnataka,Haveri,PT002288,PT002288,8123.937667
322230,GENNEXT,AIL,322230,Rajasthan,Karauli,PT001381,PT001381,
635109,GENNEXT,AIL,635109,Tamil Nadu,Krishnagiri,IT010759,IT010759,23306.50767
500072,GENNEXT,AIL,500072,Telangana,Hyderabad,PT001406,PT001406,306877.4577
500084,GENNEXT,AIL,500084,Telangana,K.V.Rangareddy,PT001406,PT001406,273590.0224
791111,GENNEXT,AIL,791111,Arunachal Pradesh,Papum Pare,IT007259,IT007259,230.17
302017,GENNEXT,AIL,302017,Rajasthan,Jaipur,PT001381,PT001381,53648.4595
302020,GENNEXT,AIL,302020,Rajasthan,Jaipur,PT001381,PT001381,113365.36
303604,GENNEXT,AIL,303604,Rajasthan,Jaipur,PT001381,PT001381,
144001,GENNEXT,AIL,144001,Punjab,Jalandhar,PT002290,PT002290,2384.505
